ID,BusinessCaseTypeName,Status,SubStatus,Overall_Status,CountryName,Region,SubRegion,G8_Countries,RequesterName,Date(DateCreated),Date(Response_Date_to_Affiliate),Date(Expected_Effective_Price_Date),CaseRational,CoordinatingLevel,ApprovalRoute,Channel_Type,Channel,ProductName,PackSize,Brand,DeliveryName,CurrencyName,RequestedPrice,CurrentPrice,NegotiatePrice,ApprovedPrice,Standard,U2Standard,FloorPrice,VsCurrentPrice,VsFloorPrice,Date(NegotiateDate),PriceTypeName,Reimbursement_Change,Date(Case_Validated_Date)
320,Price Change Core Brands,open,draft,open draft,BELGIUM,Europe,Northern Europe,NO,David Bointon,3/18/2021,4/30/2021,2/1/2022,Indication extension, ,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,EUR,107.10,0.00,,,0.00,107.10,0.00,0.00,0.00,,Net Price,No,
320,Price Change Core Brands,open,draft,open draft,BELGIUM,Europe,Northern Europe,NO,David Bointon,3/18/2021,4/30/2021,2/1/2022,Indication extension, ,Light,National,Public (Reimbursed),VIMPAT/TABLET/56.00,56.00,VIMPAT,TABLET,EUR,142.80,0.00,,,0.00,142.80,0.00,0.00,0.00,,Net Price,No,
33,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/27/2020,8/7/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,745.56,745.56,745.56,745.56,745.56,745.56,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/7/2020
33,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/27/2020,8/7/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,769.75,769.75,769.75,769.75,769.75,769.75,0.00,0.00,0.00,9/29/2020,Gross Pharmacy Price,No,9/7/2020
33,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/27/2020,8/7/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,929.62,953.67,929.62,929.62,953.67,929.62,0.00,-2.52,0.00,9/29/2020,Gross Public Price - Including VAT,No,9/7/2020
33,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,7/27/2020,8/7/2020,7/1/2020,Other,LV5-GP - Head,Light,National,Public (Reimbursed),EVENITY/AUTO-INJECTOR/2.00,2.00,EVENITY,AUTO-INJECTOR,EUR,700.60,0.00,700.60,700.60,0.00,700.60,0.00,0.00,0.00,9/29/2020,Net Price,No,9/7/2020
36,Price Change Core Brands,closed,validated,closed validated,TURKEY,Int. Markets,Turkey,NO,Ozden Erdem,7/29/2020,8/10/2020,12/15/2020,Price review due to IRP,LV5-GP - Head,Light,National,Private (Out of Pocket),KEPPRA/VIAL/10.00,10.00,KEPPRA,VIAL,TRY,183.86,190.16,183.86,183.86,29.26,28.29,0.00,-3.32,0.00,12/18/2020,Gross Ex-Factory Price,No,8/7/2020
36,Price Change Core Brands,closed,validated,closed validated,TURKEY,Int. Markets,Turkey,NO,Ozden Erdem,7/29/2020,8/10/2020,12/15/2020,Price review due to IRP,LV5-GP - Head,Light,National,Private (Out of Pocket),KEPPRA/VIAL/10.00,10.00,KEPPRA,VIAL,TRY,183.86,0.00,183.86,183.86,0.00,28.29,0.00,0.00,0.00,12/18/2020,Net Price,No,8/7/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/AUTO-INJECTOR/1.00,1.00,CIMZIA,AUTO-INJECTOR,EUR,"1,297.33","1,279.42","1,297.33","1,297.33","1,279.42","1,297.33",0.00,1.40,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/AUTO-INJECTOR/1.00,1.00,CIMZIA,AUTO-INJECTOR,EUR,"3,892.03","3,838.30","3,892.03","3,892.03","3,838.30","3,892.03",0.00,1.40,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/AUTO-INJECTOR/1.00,1.00,CIMZIA,AUTO-INJECTOR,EUR,"1,164.97",0.00,"1,164.97","1,164.97",0.00,"1,164.97",0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/AUTO-INJECTOR/1.00,1.00,CIMZIA,AUTO-INJECTOR,EUR,"3,494.95",0.00,"3,494.95","3,494.95",0.00,"3,494.95",0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/CARTRIDGE/1.00,1.00,CIMZIA,CARTRIDGE,EUR,"1,297.33","1,279.42","1,297.33","1,297.33","1,279.42","1,297.33",0.00,1.40,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/CARTRIDGE/1.00,1.00,CIMZIA,CARTRIDGE,EUR,"3,892.03","3,838.30","3,892.03","3,892.03","3,838.30","3,892.03",0.00,1.40,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/CARTRIDGE/1.00,1.00,CIMZIA,CARTRIDGE,EUR,"1,164.97",0.00,"1,164.97","1,164.97",0.00,"1,164.97",0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/CARTRIDGE/1.00,1.00,CIMZIA,CARTRIDGE,EUR,"3,494.95",0.00,"3,494.95","3,494.95",0.00,"3,494.95",0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/SYRINGE/1.00,1.00,CIMZIA,SYRINGE,EUR,"1,297.33","1,279.42","1,297.33","1,297.33","1,279.42","1,297.33",0.00,1.40,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/SYRINGE/1.00,1.00,CIMZIA,SYRINGE,EUR,"3,892.03","3,838.30","3,892.03","3,892.03","3,838.30","3,892.03",0.00,1.40,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/SYRINGE/1.00,1.00,CIMZIA,SYRINGE,EUR,"1,164.97",0.00,"1,164.97","1,164.97",0.00,"1,164.97",0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
37,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/4/2020,8/28/2020,1/1/2021,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),CIMZIA/SYRINGE/1.00,1.00,CIMZIA,SYRINGE,EUR,"3,494.95",0.00,"3,494.95","3,494.95",0.00,"3,494.95",0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,30.69,30.69,30.69,30.69,30.69,30.69,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,36.96,36.96,36.96,36.96,36.96,36.96,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,43.85,43.85,43.85,43.85,43.85,43.85,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,50.39,50.39,50.39,50.39,50.39,50.39,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,57.62,57.62,57.62,57.62,57.62,57.62,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,63.89,63.89,63.89,63.89,63.89,63.89,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,121.37,121.37,121.37,121.37,121.37,121.37,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,147.08,147.08,147.08,147.08,147.08,147.08,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,173.42,173.42,173.42,173.42,173.42,173.42,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,199.28,199.28,199.28,199.28,199.28,199.28,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,228.05,228.05,228.05,228.05,228.05,228.05,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,252.50,252.50,252.50,252.50,252.50,252.50,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,25.76,0.00,25.76,25.76,0.00,25.76,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,31.03,0.00,31.03,31.03,0.00,31.03,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,36.81,0.00,36.81,36.81,0.00,36.81,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,42.30,0.00,42.30,42.30,0.00,42.30,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,48.37,0.00,48.37,48.37,0.00,48.37,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,53.63,0.00,53.63,53.63,0.00,53.63,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,101.89,0.00,101.89,101.89,0.00,101.89,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,123.47,0.00,123.47,123.47,0.00,123.47,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,145.58,0.00,145.58,145.58,0.00,145.58,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,167.29,0.00,167.29,167.29,0.00,167.29,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,191.44,0.00,191.44,191.44,0.00,191.44,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
38,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/6/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),NEUPRO/PATCH/1.00,1.00,NEUPRO,PATCH,EUR,211.97,0.00,211.97,211.97,0.00,211.97,0.00,0.00,0.00,9/29/2020,Net Price,No,9/9/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/BOTTLE/1.00,1.00,VIMPAT,BOTTLE,EUR,53.38,52.65,53.38,53.38,52.65,53.38,0.00,1.39,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/BOTTLE/1.00,1.00,VIMPAT,BOTTLE,EUR,42.31,0.00,42.31,42.31,0.00,42.31,0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,17.69,17.45,17.69,17.69,17.45,17.69,0.00,1.38,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,33.25,32.80,33.25,33.25,32.80,33.25,0.00,1.37,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,41.44,0.00,41.44,41.44,0.00,41.44,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,52.77,0.00,52.77,52.77,0.00,52.77,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,73.44,0.00,73.44,73.44,0.00,73.44,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,137.97,0.00,137.97,137.97,0.00,137.97,0.00,0.00,0.00,9/29/2020,Gross Ex-Factory Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,14.02,0.00,14.02,14.02,0.00,14.02,0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,26.36,0.00,26.36,26.36,0.00,26.36,0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,32.85,0.00,32.85,32.85,0.00,32.85,0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,41.83,0.00,41.83,41.83,0.00,41.83,0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
39,Price Change Core Brands,closed,validated,closed validated,GERMANY,Europe,Central Europe,G8,Maike Cichowlas,8/7/2020,8/28/2020,9/1/2020,"Discount/rebate negotiation (incl PAS, FOC)",LV5-GP - Head,Light,Hospital (Individual or Hospital Group),Public (Reimbursed),VIMPAT/TABLET/1.00,1.00,VIMPAT,TABLET,EUR,58.21,0.00,58.21,58.21,0.00,58.21,0.00,0.00,0.00,9/29/2020,Net Price,No,9/10/2020
